"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"2114"	86	3	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	8.31609089658756	6.74606325034379	2.84341931343079	13.6616665522257	95.7531782633114	-91.3150758570967	"20"	12.6738577204301	13.746105512792	1266.26666666667	1045.94482758621	-0.141322187786519	-0.2019552894105	54.2954891963011	51.55468256489	22	22.1724137931034
"2115"	86	4	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	31.8138385935323	3.39059103952501	1.12584245204926	9.13143645392524	84.8132739218723	-62.4895524928818	"20"	13.0993147383513	13.8840777456433	1160.26666666667	1003.60689655172	-0.119997348816196	-0.203649414618761	53.7888073853453	51.1254200704904	20	20.2758620689655
"2116"	86	5	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	12.7807596550037	1.62334620952606	1.62334620952606	0	87.2285638493827	-85.347965057556	"20"	13.8778308387097	13.7647886659251	1078.6	1065.51379310345	-0.161776710472144	-0.192383211788313	51.6703996485746	51.4117388640957	14	21.4827586206897
"2117"	86	6	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	60.0023106957255	1.19696352190277	0.567616164684296	13.1550480524699	79.741263459704	-24.7537496994304	"20"	12.5561453476703	13.3549364493882	1153.03333333333	1045.19655172414	-0.222327035644829	-0.183095255713084	51.9444650329309	52.3130653288999	24.6666666666667	21.8275862068966
"2118"	86	7	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	269.343383578067	2.11437173753167	2.03086331486702	13.2770838737488	81.0056036801835	232.49969303538	"20"	12.9832376487455	13.6971377070819	1035.9	1027.03793103448	-0.143403417175179	-0.217299624129442	53.2875673896518	51.2838525284467	21.3333333333333	22.9655172413793
"2119"	86	8	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	602.779927808693	0.157004124146505	0.0952982008457184	12.4936621983846	180.499091626558	233.951779134606	"20"	14.7705308673835	13.9471256803856	880.366666666667	1033.06206896552	-0.27306264245595	-0.21246209824303	48.9383690650708	51.6206429640669	20	20.8275862068966
"2120"	86	9	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	276.96406093894	1.32947989847035	1.19945656508207	8.40181465148926	84.0468532653751	229.535312957447	"20"	15.5672406594982	14.4315751397849	909.3	970.334482758621	-0.270631382222301	-0.248402725428583	48.6427787511589	50.6321998417341	15.3333333333333	19.8275862068966
"2121"	87	1	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	50	13.6289989215119	2.56656965420275	1.6789847612381	7.72743153572083	340.15125400867	-95.9932533657029	"50"	13.1665754551971	13.7035938998888	1290	1097.54827586207	-0.129891578391908	-0.185377958835502	52.4783488810432	51.7554956923587	14.3333333333333	20.0689655172414
"2122"	87	10	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	50	28.3007850971711	4.54696535697453	2.68373401959737	9.27509772777557	68	-58.3811983865131	"50"	13.3656166308244	13.675598407119	1077.73333333333	1034.06896551724	-0.248650097891431	-0.193203789971054	49.7356206355843	51.8324111394675	23.6666666666667	22.5172413793103
"2123"	87	11	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	50	17.5439177935312	2.07159394025803	2.07159394025803	0	75	-76.6081096086251	"50"	13.3120988243728	13.6020594660734	1010.76666666667	1080.1724137931	-0.0687777092567169	-0.191078534665194	55.3020967568361	52.0031799559915	21.3333333333333	21.3448275862069
